Date,Open_M,High_M,Low_M,Close_M,Adj Close_M,Volume_M,Open_V,High_V,Low_V,Close_V,Adj Close_V,Volume_V
2017-12-20,152.509995,152.729996,151.039993,151.449997,146.078033,1992500,112.720001,113.099998,111.989998,112.120003,107.244865,6201900
2017-12-21,151.449997,152.229996,150.429993,150.529999,145.190628,2789000,112.599998,113.099998,112.32,112.410004,107.522224,8866400
2017-12-22,150.940002,151.520004,150.309998,150.850006,145.499298,1892300,112.389999,113.110001,112.25,112.690002,107.790085,6190100
2017-12-26,150.580002,151.339996,149.889999,151.279999,145.914032,1200700,112.07,113.440002,112.07,112.989998,108.077049,3948900
2017-12-27,151.559998,151.779999,151.100006,151.399994,146.029785,1730200,112.690002,114.07,112.650002,114.019997,109.062241,7073100
2017-12-28,151.860001,152.619995,151.199997,151.770004,146.386642,1570600,114.300003,114.919998,113.989998,114.349998,109.377892,6937100
2017-12-29,152.210007,152.899994,151.360001,151.360001,145.991226,2258800,114.75,114.889999,114.019997,114.019997,109.062241,5249000
2018-01-02,152.009995,153.410004,151.119995,151.910004,146.521713,3168900,114.57,115.080002,113.949997,114.510002,109.530937,6080900
2018-01-03,152.289993,153.979996,152.160004,153.820007,148.363983,3732400,114.949997,115.790001,114.660004,115.650002,110.621368,6946100
2018-01-04,154.539993,157.399994,154.320007,155.809998,150.28334,3247200,116.25,117.360001,116.029999,116.080002,111.032677,7805300
2018-01-05,156.199997,159.039993,156.190002,159.039993,153.398804,2747700,116.989998,119.0,116.419998,118.860001,113.691795,8590500
2018-01-08,158.580002,160.479996,158.080002,159.270004,153.862518,3143100,118.610001,120.480003,118.07,119.339996,114.150925,6660700
2018-01-09,159.649994,160.110001,158.539993,159.5,154.084686,2573900,119.970001,119.970001,118.660004,119.110001,113.930931,6562400
2018-01-10,159.229996,159.970001,157.570007,159.860001,154.432449,2416900,118.690002,119.050003,117.459999,118.980003,113.806564,7490300
2018-01-11,160.100006,161.130005,159.440002,160.919998,155.456497,2804000,118.800003,119.980003,118.68,119.839996,114.629166,5982100
2018-01-12,161.5,162.520004,160.25,162.330002,156.818588,3041000,120.120003,120.349998,119.709999,120.089996,114.868294,5585800
2018-01-16,163.639999,163.940002,161.309998,162.289993,156.779953,4673400,121.18,121.940002,119.910004,120.389999,115.155258,8803800
2018-01-17,163.119995,164.5,162.880005,164.320007,158.741028,3136000,121.199997,122.160004,120.730003,121.980003,116.676109,7991500
2018-01-18,164.830002,165.979996,164.110001,165.479996,159.861649,4150600,122.519997,123.199997,122.029999,123.110001,117.756989,8661000
2018-01-19,166.300003,166.949997,165.160004,166.830002,161.165771,2947800,123.050003,123.650002,121.919998,122.699997,117.364822,8250700
2018-01-22,166.580002,168.330002,166.289993,168.279999,162.566605,2275900,122.870003,124.330002,122.400002,124.330002,118.923943,9355000
2018-01-23,168.5,168.949997,166.649994,167.190002,161.513611,3035300,124.599998,125.510002,124.209999,124.650002,119.230034,5683300
2018-01-24,167.940002,168.100006,165.949997,167.009995,161.339722,3912400,125.050003,125.449997,123.709999,124.550003,119.134354,6425200
2018-01-25,168.009995,168.929993,167.130005,168.589996,162.866074,2088900,125.0,125.470001,124.629997,125.220001,119.775253,7166400
2018-01-26,169.009995,170.360001,168.789993,170.339996,164.556671,2191600,125.769997,126.379997,124.760002,126.32,120.8274,5604900
2018-01-29,170.119995,170.809998,168.289993,168.550003,162.827438,3082800,126.739998,126.879997,124.690002,124.839996,119.411789,6257900
2018-01-30,167.410004,168.0,166.300003,167.190002,161.513611,4227100,123.82,124.290001,122.839996,123.550003,118.177887,8154400
2018-01-31,167.509995,169.669998,167.020004,169.0,163.262131,5815300,123.779999,124.480003,123.040001,124.230003,118.8283,7338200
2018-02-01,172.509995,176.720001,171.0,172.929993,167.058716,6848400,124.739998,126.260002,124.099998,125.720001,120.25351,11169700
2018-02-02,171.899994,177.110001,170.419998,170.550003,164.759537,6556500,123.720001,123.720001,120.699997,120.910004,115.652672,13937700
2018-02-05,167.369995,171.960007,164.009995,164.589996,159.001862,7196000,118.699997,121.129997,115.010002,116.269997,111.214386,16623900
2018-02-06,160.5,169.360001,156.800003,169.279999,163.532684,7259900,115.199997,120.300003,113.25,119.970001,114.753525,19053300
2018-02-07,169.0,172.610001,167.449997,168.729996,163.001312,4364800,120.089996,122.459999,119.209999,119.650002,114.447426,9294000
2018-02-08,168.770004,169.240005,160.460007,160.619995,155.166641,6557700,119.529999,119.82,113.540001,113.860001,108.909218,12673400
2018-02-09,161.669998,166.490005,158.570007,165.199997,159.591171,6303000,114.550003,117.209999,111.019997,116.32,111.26223,17695500
2018-02-12,166.800003,168.820007,165.580002,168.190002,162.47966,5227400,117.790001,118.839996,116.879997,118.470001,113.318741,11526300
2018-02-13,167.330002,170.770004,167.009995,170.119995,164.344116,3471000,117.849998,118.800003,117.129997,118.349998,113.203957,7803900
2018-02-14,169.360001,172.660004,169.0,172.520004,166.662659,4203700,117.620003,120.949997,117.5,120.830002,115.576118,9206400
2018-02-15,173.949997,174.699997,171.360001,174.690002,168.758987,3915000,121.699997,122.309998,119.970001,122.279999,117.166725,6921300
2018-02-16,174.350006,176.669998,174.139999,175.649994,169.686371,4213100,121.629997,122.989998,121.57,121.849998,116.7547,6371400
2018-02-20,174.880005,176.429993,174.039993,175.350006,169.396545,3750100,121.349998,123.050003,121.019997,122.010002,116.908012,6182800
2018-02-21,175.350006,176.350006,172.279999,172.320007,166.469406,5999500,122.050003,122.830002,120.410004,120.43,115.394066,7676100
2018-02-22,173.339996,173.830002,170.800003,172.949997,167.078018,5605800,120.669998,121.379997,119.620003,120.379997,115.346153,4994000
2018-02-23,173.899994,175.779999,172.490005,175.759995,169.792648,3093800,121.57,122.959999,121.220001,122.93,117.789543,5036900
2018-02-26,176.5,178.139999,176.059998,177.869995,171.830994,4088100,123.580002,124.599998,123.32,124.589996,119.380135,6270500
2018-02-27,177.720001,179.169998,175.929993,175.929993,169.956848,3815900,124.699997,125.300003,123.349998,123.370003,118.211121,7287200
2018-02-28,176.289993,178.970001,175.75,175.759995,169.792648,4145700,123.650002,124.980003,122.879997,122.940002,117.799103,6780900
2018-03-01,176.350006,177.350006,172.149994,173.490005,167.599731,4658500,123.260002,124.0,119.620003,120.400002,115.365326,8819600
2018-03-02,171.559998,175.330002,169.270004,175.020004,169.077789,4190100,119.089996,120.980003,117.860001,120.769997,115.719856,7581900
2018-03-05,174.130005,179.270004,172.910004,178.529999,172.468597,4826500,120.449997,122.309998,119.440002,121.879997,116.783424,5810200
2018-03-06,179.179993,180.089996,176.949997,177.529999,171.502563,3820900,122.830002,123.239998,120.669998,121.059998,115.997742,7464400
2018-03-07,175.759995,179.710007,175.550003,179.210007,173.125488,2766100,120.029999,122.239998,119.699997,121.849998,116.7547,7254100
2018-03-08,179.350006,179.889999,177.559998,179.25,173.164154,2235300,121.959999,122.82,121.169998,122.220001,117.109207,6948900
2018-03-09,180.25,183.330002,179.970001,183.240005,177.018661,4168900,123.25,124.790001,122.870003,124.510002,119.303474,6397700
2018-03-12,182.830002,183.520004,181.699997,182.539993,176.342438,3589000,124.75,124.980003,123.480003,124.239998,119.044739,8636000
2018-03-13,183.470001,183.729996,180.149994,181.009995,174.86441,3286600,124.25,125.0,122.900002,123.199997,118.048225,9479500
2018-03-14,181.990005,182.0,179.619995,180.119995,174.004578,2820700,124.040001,124.040001,121.900002,122.580002,117.454185,7855000
2018-03-15,180.570007,182.169998,180.020004,180.949997,174.806442,2258200,123.129997,124.419998,122.699997,123.410004,118.249458,5861900
2018-03-16,181.009995,183.169998,181.009995,182.550003,176.352112,4605000,123.849998,125.050003,123.330002,124.529999,119.322624,9447100
2018-03-19,181.789993,182.300003,179.110001,180.580002,174.44902,3770000,123.940002,124.309998,122.279999,123.209999,118.057823,17387800
2018-03-20,181.309998,183.25,181.220001,182.509995,176.313492,2859300,123.379997,125.169998,123.300003,124.910004,119.686745,7779700
2018-03-21,182.960007,183.5,180.740005,180.75,174.61322,3238400,124.900002,125.440002,123.07,123.220001,118.06739,7359500
2018-03-22,179.199997,180.259995,175.110001,175.520004,169.56076,4387300,122.199997,122.68,119.699997,119.989998,114.972443,10501500
2018-03-23,176.179993,176.869995,171.660004,171.830002,165.996063,4324100,119.889999,120.330002,116.760002,117.0,112.107483,10024300
2018-03-26,175.330002,177.470001,173.059998,177.169998,171.154739,5470100,119.089996,120.739998,117.800003,120.639999,115.595284,8735400
2018-03-27,178.360001,178.5,170.970001,172.520004,166.662659,5069100,121.519997,121.599998,116.739998,117.400002,112.490761,9008600
2018-03-28,172.25,172.929993,168.550003,170.350006,164.566315,5166600,116.93,118.07,116.029999,116.989998,112.0979,9420400
2018-03-29,171.720001,176.660004,170.820007,175.160004,169.213013,3719200,117.68,120.589996,117.040001,119.620003,114.617935,12918100
2018-04-02,174.639999,175.770004,169.039993,171.600006,165.773865,4222400,119.269997,119.830002,116.760002,118.389999,113.439377,9877100
2018-04-03,172.360001,172.889999,169.809998,172.470001,166.614349,3612600,118.889999,119.989998,117.489998,119.199997,114.215508,7084800
2018-04-04,169.179993,174.009995,167.940002,173.690002,167.792908,4628300,116.900002,120.120003,116.709999,119.809998,114.799973,8425700
2018-04-05,175.130005,177.440002,174.539993,175.800003,169.831253,3434100,121.0,122.010002,120.370003,121.190002,116.122276,6816000
2018-04-06,173.369995,175.149994,168.960007,169.699997,164.171814,5005500,120.18,120.559998,117.120003,117.699997,112.778229,8383800
2018-04-09,171.270004,174.089996,170.139999,170.339996,164.790985,3910700,118.629997,120.669998,118.629997,118.790001,113.822639,7024800
2018-04-10,173.139999,175.449997,172.020004,174.720001,169.028275,3149900,120.559998,121.160004,119.639999,120.720001,115.671967,8947200
2018-04-11,173.699997,175.600006,172.119995,172.360001,166.745178,2783000,119.989998,121.660004,119.620003,119.779999,114.771255,5874900
2018-04-12,173.330002,176.479996,173.160004,174.800003,169.105713,3065600,120.400002,121.980003,120.389999,121.07,116.007324,5666000
2018-04-13,176.0,176.100006,172.699997,174.270004,168.592926,3059600,121.730003,122.470001,120.650002,120.75,115.700691,9174300
2018-04-16,175.619995,176.100006,172.970001,173.869995,168.205994,4668200,122.110001,122.870003,121.510002,121.879997,116.783424,6903200
2018-04-17,175.770004,179.190002,174.669998,178.339996,172.530426,4210200,122.910004,124.260002,122.519997,123.800003,118.623146,5979600
2018-04-18,178.5,179.800003,177.070007,179.460007,173.613922,3150600,124.059998,124.870003,123.379997,124.480003,119.274712,5171000
2018-04-19,179.080002,179.570007,178.259995,179.009995,173.178589,3560400,124.309998,124.720001,123.150002,123.959999,118.776443,7294100
2018-04-20,178.529999,179.490005,176.5,177.080002,171.311401,4233000,124.059998,124.82,123.309998,124.199997,119.006424,7479400
2018-04-23,178.160004,178.350006,174.699997,175.429993,169.715179,4355000,124.300003,124.970001,123.900002,124.459999,119.255547,8004300
2018-04-24,176.679993,177.550003,171.190002,173.240005,167.596558,5369000,124.870003,125.040001,120.550003,121.269997,116.198936,9434400
2018-04-25,173.369995,173.869995,170.649994,172.470001,166.851639,3396200,121.139999,121.349998,119.370003,121.209999,116.141464,8001200
2018-04-26,174.520004,179.630005,174.220001,178.160004,172.356247,4784400,125.139999,127.589996,123.779999,127.080002,121.765999,14345800
2018-04-27,178.539993,179.0,175.179993,175.940002,170.208572,3781000,126.440002,127.059998,125.389999,126.010002,120.74073,6842700
2018-04-30,177.490005,180.0,177.100006,178.270004,172.462646,4323900,126.739998,127.900002,126.660004,126.879997,121.574364,8449200
2018-05-01,178.270004,180.360001,176.910004,180.25,174.378189,4828300,126.860001,127.57,125.510002,127.510002,122.178009,6407300
2018-05-02,186.199997,188.25,183.119995,185.820007,179.766724,10133100,127.879997,128.100006,126.0,126.379997,121.095261,8515300
2018-05-03,184.600006,187.889999,183.940002,186.479996,180.405243,5785700,125.809998,127.459999,125.32,127.18,121.861816,6778600
2018-05-04,185.789993,188.789993,185.110001,188.169998,182.040146,3593600,126.330002,128.360001,126.07,128.160004,122.800842,5798400
2018-05-07,188.300003,189.520004,187.630005,189.100006,182.939865,4077300,128.399994,129.520004,128.25,129.259995,123.854828,5737300
2018-05-08,188.889999,190.660004,188.020004,190.529999,184.323288,3396400,129.139999,129.970001,128.309998,129.899994,124.468056,5044700
2018-05-09,190.509995,191.679993,189.0,190.630005,184.419998,2933900,130.009995,131.0,129.589996,130.839996,125.368759,6119400
2018-05-10,191.039993,193.720001,190.940002,193.050003,186.761169,2821200,131.289993,131.75,130.720001,131.0,125.522095,6585800
2018-05-11,193.0,194.089996,192.039993,193.350006,187.051453,3301700,131.0,132.089996,130.229996,131.820007,126.307816,5437100
2018-05-14,193.5,194.720001,191.589996,192.119995,185.861496,2877200,132.429993,132.5,130.669998,131.210007,125.723282,5017000
2018-05-15,191.009995,192.199997,190.149994,192.0,185.745438,2747500,130.559998,131.399994,129.899994,131.100006,125.617912,5532300
2018-05-16,192.690002,192.910004,191.440002,192.380005,186.113022,2109300,131.089996,131.399994,130.539993,130.889999,125.416702,5124200
2018-05-17,192.050003,192.440002,190.589996,191.199997,184.971466,2378300,130.580002,130.800003,129.610001,129.929993,124.696884,4911700
2018-05-18,191.619995,192.089996,190.389999,190.399994,184.197495,4208500,129.619995,130.339996,129.070007,129.929993,124.696884,6082700
2018-05-21,191.5,192.830002,190.009995,191.199997,184.971466,2632600,130.949997,131.509995,129.990005,130.660004,125.397453,5591800
2018-05-22,191.179993,192.639999,190.839996,191.619995,185.377792,2620200,131.0,131.779999,130.5,130.710007,125.445465,6645500
2018-05-23,190.740005,193.0,190.300003,192.990005,186.70314,2529900,130.059998,131.910004,129.800003,131.880005,126.568336,6569100
2018-05-24,192.910004,193.399994,190.0,191.910004,185.658295,2912900,131.820007,132.210007,130.5,131.889999,126.577965,6035200
2018-05-25,191.75,191.889999,189.720001,191.169998,184.942398,2459600,131.880005,132.100006,130.929993,131.279999,125.992508,7509600
2018-05-29,190.25,190.490005,186.600006,189.529999,183.355835,4545000,130.389999,131.050003,129.059998,129.690002,124.46653,10401900
2018-05-30,190.429993,191.929993,189.899994,191.759995,185.513214,2764200,130.199997,131.100006,129.869995,130.639999,125.378296,10631300
2018-05-31,191.889999,192.440002,189.820007,190.119995,183.926651,4641400,130.649994,131.580002,129.979996,130.720001,125.45507,11086000
2018-06-01,192.029999,195.369995,191.899994,195.369995,189.0056,4194900,131.839996,132.509995,130.360001,130.850006,125.579842,8323400
2018-06-04,195.940002,198.110001,195.229996,197.729996,191.288712,3917200,131.940002,133.570007,131.429993,133.070007,127.710403,7178000
2018-06-05,198.110001,199.710007,197.830002,199.360001,192.865646,2655500,133.380005,133.619995,132.699997,133.559998,128.180649,6198200
2018-06-06,199.860001,203.289993,199.770004,203.210007,196.590256,3233100,134.0,136.309998,133.610001,136.279999,130.791122,8065800
2018-06-07,203.380005,204.0,198.300003,199.539993,193.03978,4084100,136.360001,136.580002,133.050003,133.839996,128.449402,8309200
2018-06-08,199.199997,200.529999,199.0,200.039993,193.523468,2296700,133.440002,134.919998,133.229996,134.740005,129.313141,5261000
2018-06-11,200.610001,201.0,198.259995,198.490005,192.023956,2616900,134.899994,135.190002,133.809998,133.910004,128.516586,7988700
2018-06-12,199.119995,200.149994,198.190002,200.130005,193.610565,2660500,134.039993,135.130005,133.539993,134.860001,129.428345,5743300
2018-06-13,200.630005,201.619995,199.210007,199.410004,192.913986,2686100,135.179993,135.770004,134.309998,134.399994,128.986862,4881600
2018-06-14,200.669998,201.389999,199.050003,199.309998,192.817245,2846900,134.960007,135.699997,134.75,135.0,129.562698,6464100
2018-06-15,198.550003,199.669998,197.570007,199.529999,193.030136,4162100,135.100006,135.729996,134.0,135.100006,129.65863,10044500
2018-06-18,197.639999,201.449997,197.410004,201.130005,194.577988,2081300,134.369995,136.309998,134.119995,136.199997,130.714401,8713300
2018-06-19,198.460007,199.929993,197.270004,199.690002,193.18486,2666200,134.559998,135.240005,133.570007,135.110001,129.668259,6557600
2018-06-20,200.5,203.460007,200.25,201.539993,194.974609,3898600,135.520004,136.690002,135.5,135.5,130.042526,7192000
2018-06-21,202.410004,203.679993,199.979996,200.779999,194.239395,2678200,135.270004,136.119995,134.259995,134.529999,129.111603,8689800
2018-06-22,201.570007,201.869995,199.610001,201.479996,194.916595,2993600,135.600006,135.850006,134.259995,135.330002,129.879395,6031900
2018-06-25,200.389999,200.440002,193.710007,194.979996,188.628281,4780600,134.910004,134.910004,129.529999,130.929993,125.656624,10086200
2018-06-26,196.179993,198.660004,195.759995,196.460007,190.06012,4271200,132.110001,133.789993,131.610001,132.550003,127.211365,7733900
2018-06-27,197.460007,198.199997,193.160004,193.179993,186.886932,3233000,133.009995,133.660004,131.009995,131.020004,125.742981,7282100
2018-06-28,193.460007,197.75,193.210007,197.100006,190.67926,2621100,131.0,133.119995,130.649994,132.740005,127.393738,6576500
2018-06-29,198.199997,198.309998,196.179993,196.520004,190.118179,3006900,133.279999,134.190002,132.449997,132.449997,127.115417,7259000
2018-07-02,195.740005,197.970001,194.75,197.669998,191.230728,3018300,131.960007,133.050003,131.149994,132.5,127.163422,7554400
2018-07-03,198.330002,198.580002,196.139999,196.289993,189.89566,1567400,133.009995,133.410004,131.419998,131.449997,126.15564,3621600
2018-07-05,198.0,198.960007,197.149994,198.869995,192.391586,3101900,132.130005,133.330002,131.830002,133.289993,127.921547,4729300
2018-07-06,198.110001,200.259995,197.479996,199.520004,193.263397,2050300,133.580002,134.279999,132.5,134.089996,128.689316,4839800
2018-07-09,200.800003,201.589996,199.25,200.929993,194.629181,2377300,134.940002,135.970001,134.789993,135.520004,130.061707,8960700
2018-07-10,201.339996,202.75,200.119995,201.520004,195.200653,2265100,135.570007,137.330002,135.339996,136.690002,131.184616,6561900
2018-07-11,200.470001,204.149994,200.25,203.839996,197.447937,2827900,136.630005,138.809998,136.600006,138.149994,132.5858,10648700
2018-07-12,205.0,209.190002,204.75,207.779999,201.264328,3970800,139.009995,139.949997,138.660004,139.899994,134.265305,11816100
2018-07-13,207.100006,207.529999,203.440002,205.910004,199.453033,2590800,139.789993,140.029999,137.539993,139.419998,133.804642,7865700
2018-07-16,205.619995,206.0,203.759995,204.080002,197.680405,2955000,139.419998,139.550003,138.160004,138.460007,132.883316,4969900
2018-07-17,203.0,206.699997,201.630005,206.369995,199.898575,2919000,138.179993,139.910004,137.419998,139.639999,134.015793,5412600
2018-07-18,206.649994,208.380005,205.380005,208.360001,201.826141,3595400,139.910004,141.169998,139.369995,140.899994,135.225037,7008600
2018-07-19,208.360001,208.710007,205.759995,206.059998,199.598297,2264600,140.949997,140.990005,139.929993,140.130005,134.486069,7937000
2018-07-20,206.190002,207.350006,206.179993,206.710007,200.227921,2801000,140.0,141.470001,139.919998,140.990005,135.311417,7153600
2018-07-23,206.699997,207.960007,205.649994,207.839996,201.322464,2717900,140.660004,140.970001,139.639999,140.029999,134.390076,7723600
2018-07-24,208.740005,210.399994,208.309998,209.580002,203.007919,3509100,140.990005,141.470001,139.509995,140.029999,134.390076,8336700
2018-07-25,210.0,214.279999,209.649994,214.160004,207.444305,4967900,140.339996,142.770004,139.899994,142.639999,136.894943,8376000
2018-07-26,210.149994,211.800003,204.559998,207.369995,200.867249,7279900,141.610001,142.789993,139.529999,142.5,136.760605,10520800
2018-07-27,211.690002,211.75,201.220001,202.940002,196.576157,4913000,143.080002,143.139999,139.210007,140.710007,135.042664,7014900
2018-07-30,202.949997,203.330002,196.199997,197.869995,191.665115,5939300,140.130005,140.419998,135.309998,136.479996,130.983078,12812400
2018-07-31,199.020004,200.619995,196.229996,198.0,191.791031,4416600,137.130005,138.020004,135.630005,136.740005,131.23259,7683300
2018-08-01,199.270004,201.360001,198.350006,201.199997,194.890717,4614200,137.740005,138.740005,137.410004,138.25,132.681732,7087700
2018-08-02,199.089996,202.190002,197.869995,202.009995,195.675323,3615000,137.449997,139.190002,137.0,138.919998,133.324783,12300000
2018-08-03,202.009995,202.429993,198.279999,201.199997,194.890717,2722800,139.289993,139.860001,137.940002,139.820007,134.188583,4617500
2018-08-06,201.0,202.460007,200.509995,201.539993,195.220016,3061300,139.649994,140.259995,139.050003,139.710007,134.082977,5143000
2018-08-07,202.5,203.149994,201.960007,202.619995,196.266159,2422200,139.979996,140.690002,139.869995,140.279999,134.630005,10034500
2018-08-08,202.419998,203.580002,202.080002,202.860001,196.498642,2697900,139.979996,140.990005,139.830002,140.679993,135.013947,5389500
2018-08-09,203.190002,204.660004,202.649994,203.600006,197.215469,2444900,140.729996,141.240005,139.899994,140.009995,134.370865,5679300
2018-08-10,202.970001,203.910004,202.160004,202.649994,196.295227,2567000,139.880005,140.740005,139.25,139.729996,134.102158,6523500
2018-08-13,202.649994,204.339996,201.889999,202.309998,195.965881,2014000,140.529999,141.240005,139.830002,140.210007,134.56282,4817500
2018-08-14,202.809998,204.050003,201.389999,203.880005,197.486664,2076600,140.300003,140.990005,139.880005,140.759995,135.090683,5888700
2018-08-15,202.649994,203.050003,199.5,200.240005,193.9608,2955700,140.350006,140.690002,138.839996,139.919998,134.284531,5288400
2018-08-16,201.940002,204.229996,200.820007,203.600006,197.215469,2894000,141.070007,141.490005,140.419998,140.649994,135.187988,5931700
2018-08-17,203.860001,204.600006,202.009995,203.210007,196.837677,2308900,140.779999,141.710007,140.570007,141.330002,135.841599,7699600
2018-08-20,203.470001,204.979996,202.360001,204.75,198.329376,2469300,141.539993,141.600006,140.699997,140.940002,135.466751,4662200
2018-08-21,205.0,205.929993,202.630005,203.089996,196.721436,1979600,141.0,141.460007,139.800003,140.039993,134.6017,6854300
2018-08-22,202.5,205.220001,202.25,204.309998,197.903168,1905300,139.850006,141.529999,139.850006,141.139999,135.658966,4191700
2018-08-23,204.490005,205.960007,204.179993,205.220001,198.784653,2247600,141.009995,142.449997,140.770004,142.100006,136.581726,4426800
2018-08-24,206.0,209.5,205.570007,209.399994,202.833557,2722600,142.320007,144.380005,142.320007,144.199997,138.600159,5714000
2018-08-27,210.179993,211.75,210.179993,211.529999,204.896805,2550200,144.990005,145.600006,144.710007,145.399994,139.75354,7194900
2018-08-28,211.699997,213.029999,210.940002,212.630005,205.962265,2240200,145.630005,146.169998,144.869995,145.199997,139.561325,4925700
2018-08-29,212.5,215.860001,212.449997,214.570007,207.841446,3172100,145.460007,147.300003,145.419998,147.029999,141.320221,5192900
2018-08-30,214.25,215.279999,212.830002,213.800003,207.095566,3083000,146.820007,147.710007,146.360001,146.740005,141.041504,7804600
2018-08-31,213.580002,215.800003,213.5,215.559998,208.800385,3020000,146.740005,147.639999,146.5,146.889999,141.185669,5786600
2018-09-04,215.679993,217.350006,214.679993,216.820007,210.020889,3776500,146.929993,147.860001,146.669998,147.800003,142.060333,7638100
2018-09-05,215.759995,215.770004,210.309998,211.160004,204.538376,3869500,147.0,147.820007,142.550003,142.669998,137.129578,11363400
2018-09-06,211.440002,213.270004,210.470001,212.770004,206.097855,3032800,143.289993,144.699997,142.539993,144.5,138.888489,9589200
2018-09-07,211.020004,213.240005,209.699997,211.089996,204.470535,3298500,143.990005,144.440002,142.75,143.199997,137.638962,13626200
2018-09-10,212.660004,213.479996,211.380005,211.669998,205.032364,3326300,144.130005,144.440002,143.210007,144.080002,138.484802,5362700
2018-09-11,210.520004,213.559998,210.100006,213.449997,206.756577,2728500,143.460007,145.520004,143.25,145.490005,139.840042,9895900
2018-09-12,213.050003,214.460007,211.860001,214.029999,207.318375,2291300,145.850006,146.800003,145.070007,146.570007,140.878128,6964100
2018-09-13,214.770004,218.690002,214.369995,217.220001,210.408325,3898000,147.149994,148.070007,147.089996,147.630005,141.896957,5803400
2018-09-14,218.0,218.820007,216.419998,217.960007,211.125168,2638000,147.910004,148.369995,147.350006,147.839996,142.098816,4928300
2018-09-17,219.970001,219.979996,216.110001,216.470001,209.68187,2500900,147.830002,147.899994,145.830002,146.179993,140.503265,7708600
2018-09-18,217.460007,220.960007,217.300003,220.050003,213.149597,2851000,146.199997,148.089996,145.949997,147.630005,141.896957,5692100
2018-09-19,220.630005,221.410004,217.160004,218.190002,211.347931,2883000,148.279999,148.820007,147.25,147.419998,141.695099,7432300
2018-09-20,219.979996,221.919998,218.899994,221.389999,214.447586,3108500,147.990005,149.490005,147.199997,149.240005,143.444473,7172700
2018-09-21,222.139999,223.369995,220.889999,221.899994,214.941574,7177800,149.949997,150.259995,149.350006,150.050003,144.222946,15628100
2018-09-24,220.410004,222.139999,218.210007,221.350006,214.408844,2520000,149.160004,149.649994,147.270004,149.110001,143.319519,6706700
2018-09-25,221.919998,223.039993,221.220001,222.119995,215.154663,2181300,149.710007,149.960007,149.100006,149.580002,143.77121,4230700
2018-09-26,222.619995,224.360001,221.699997,222.259995,215.290314,2963600,150.0,150.419998,149.039993,149.270004,143.473282,5852400
2018-09-27,222.690002,223.610001,222.059998,222.309998,215.338684,2645200,149.899994,150.639999,149.559998,150.020004,144.194107,5868500
2018-09-28,222.130005,223.690002,221.050003,222.610001,215.629333,2955000,149.809998,150.369995,149.550003,150.089996,144.261444,6035900
2018-10-01,224.839996,225.350006,223.089996,223.770004,216.75293,2955500,150.889999,151.559998,150.610001,150.789993,144.934219,9802100
2018-10-02,223.5,223.729996,221.009995,222.369995,215.396805,3060700,150.839996,150.839996,149.169998,149.669998,143.857758,8047500
2018-10-03,223.779999,224.330002,222.550003,223.130005,216.133057,2662400,150.710007,150.710007,149.190002,149.369995,143.569351,7521100
2018-10-04,222.070007,222.149994,214.589996,216.149994,209.371857,5664900,149.179993,149.279999,146.100006,146.759995,141.06073,9208900
2018-10-05,216.449997,217.190002,211.850006,213.259995,206.811707,4268300,146.639999,147.410004,144.399994,145.360001,139.715073,7085700
2018-10-08,211.699997,211.800003,203.25,208.259995,201.962906,5611000,145.009995,145.009995,140.179993,141.889999,136.379883,11637300
2018-10-09,208.059998,210.990005,206.690002,209.759995,203.417572,5659400,141.460007,143.289993,141.119995,142.309998,136.783539,10798000
2018-10-10,209.330002,209.330002,196.009995,196.690002,190.742722,8455000,142.570007,142.690002,135.210007,135.520004,130.257233,15450100
2018-10-11,194.649994,199.729996,192.910004,194.509995,188.628647,9185200,134.089996,137.240005,132.259995,133.729996,128.536758,15657200
2018-10-12,200.570007,204.839996,199.539993,204.220001,198.045059,6160300,138.479996,140.979996,137.429993,140.059998,134.620911,12993300
2018-10-15,203.720001,203.800003,199.529999,200.320007,194.26297,3969200,139.899994,140.059998,137.220001,137.229996,131.900818,7953000
2018-10-16,202.679993,208.119995,202.529999,207.779999,201.497391,4694900,138.710007,142.139999,138.679993,141.740005,136.235687,11059500
2018-10-17,207.630005,208.0,204.690002,207.380005,201.109528,4431200,142.339996,142.860001,140.729996,142.449997,136.918091,9170600
2018-10-18,206.970001,207.220001,202.259995,203.619995,197.463196,6264500,142.460007,142.460007,137.949997,139.289993,133.880798,10222600
2018-10-19,203.869995,207.440002,203.0,203.059998,196.920105,4832500,139.899994,142.190002,139.380005,140.080002,134.640137,8696900
2018-10-22,203.720001,206.259995,201.880005,204.5,198.316559,4045100,140.970001,141.539993,139.509995,140.639999,135.178375,6099500
2018-10-23,199.490005,203.729996,196.600006,202.429993,196.309174,5076800,136.889999,140.039993,135.589996,139.119995,133.717438,10736100
2018-10-24,202.639999,203.470001,195.380005,195.690002,189.77298,4415900,139.699997,140.179993,134.0,134.259995,129.046204,13849600
2018-10-25,197.0,205.100006,195.710007,204.199997,198.025665,4940700,135.449997,140.899994,132.5,140.520004,135.06308,14985900
2018-10-26,199.199997,202.410004,195.729996,197.490005,191.518555,6523600,137.979996,139.869995,136.059998,137.740005,132.391022,12034900
2018-10-29,200.350006,202.339996,187.630005,191.039993,185.263596,6623800,139.610001,141.509995,132.270004,134.330002,129.113449,12768200
